Case Number,Date,Block,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
HJ716797,10/25/2003 12:00:00 AM,034XX S MICHIGAN AVE,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,2113,002,3,35,06,1177758,1882209,2003,02/28/2018 03:56:25 PM,41.832104943,-87.623282237,POINT (-87.623282237 41.832104943)
HJ714622,10/24/2003 10:35:00 AM,029XX S DEARBORN ST,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,2113,001,3,35,26,1176459,1884997,2003,02/10/2018 03:50:01 PM,41.839784799,-87.627964387,POINT (-87.627964387 41.839784799)
HJ810403,10/24/2003 09:00:00 AM,030XX S MICHIGAN AVE,DECEPTIVE PRACTICE,FORGERY,APARTMENT,false,false,2112,001,2,35,10,1177749,1884891,2003,02/28/2018 03:56:25 PM,41.839464759,-87.623233908,POINT (-87.623233908 41.839464759)
HJ715642,10/24/2003 02:45:00 AM,034XX S MICHIGAN AVE,OTHER OFFENSE,TELEPHONE THREAT,NURSING HOME/RETIREMENT HOME,false,true,2112,002,3,35,26,1177756,1882311,2003,02/10/2018 03:50:01 PM,41.832384884,-87.623286482,POINT (-87.623286482 41.832384884)
HJ713600,10/23/2003 07:07:40 PM,035XX S FEDERAL ST,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,0211,002,3,34,26,1176229,1881694,2003,02/28/2018 03:56:25 PM,41.830726285,-87.628907777,POINT (-87.628907777 41.830726285)
HJ714451,10/23/2003 03:40:00 PM,0000X E 35TH ST,BATTERY,SIMPLE,STREET,false,false,2113,002,3,35,08B,1176996,1881848,2003,02/28/2018 03:56:25 PM,41.83113158,-87.626088991,POINT (-87.626088991 41.83113158)
HJ713900,10/23/2003 11:30:00 AM,035XX S FEDERAL ST,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0211,002,3,34,03,1176229,1881694,2003,02/28/2018 03:56:25 PM,41.830726285,-87.628907777,POINT (-87.628907777 41.830726285)
HJ711999,10/23/2003 02:02:00 AM,029XX S DEARBORN ST,NARCOTICS,POS: HYPODERMIC NEEDLE,CHA PARKING LOT/GROUNDS,true,false,2113,001,3,35,18,1176459,1885004,2003,02/10/2018 03:50:01 PM,41.839804007,-87.627964177,POINT (-87.627964177 41.839804007)
HJ752642,10/22/2003 06:00:00 PM,001XX E 35TH ST,DECEPTIVE PRACTICE,FORGERY,CURRENCY EXCHANGE,false,false,2112,002,3,35,10,1177924,1881826,2003,02/28/2018 03:56:25 PM,41.831050194,-87.622684793,POINT (-87.622684793 41.831050194)
HJ710992,10/22/2003 03:50:33 PM,001XX W 35TH ST,BATTERY,SIMPLE,SIDEWALK,true,false,0924,009,11,34,08B,1175739,1881773,2003,02/28/2018 03:56:25 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
HJ710505,10/22/2003 12:30:00 PM,030XX S MICHIGAN AVE,CRIMINAL TRESPASS,TO LAND,RESIDENCE,false,true,2112,002,2,35,26,1177743,1884654,2003,02/28/2018 03:56:25 PM,41.838814549,-87.623263115,POINT (-87.623263115 41.838814549)
HJ709737,10/22/2003 02:00:00 AM,001XX W 35TH ST,BATTERY,AGGRAVATED: OTHER DANG WEAPON,CTA PLATFORM,false,false,0924,009,11,34,04B,1175739,1881773,2003,02/28/2018 03:56:25 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
HJ708777,10/21/2003 04:10:00 PM,034XX S LA SALLE ST,BATTERY,SIMPLE,STREET,false,false,2113,002,11,35,08B,1175968,1881932,2003,02/28/2018 03:56:25 PM,41.831385245,-87.62985824,POINT (-87.62985824 41.831385245)
HJ708691,10/21/2003 03:39:43 PM,032XX S STATE ST,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,2113,002,3,35,18,1176814,1883396,2003,02/28/2018 03:56:25 PM,41.835383524,-87.626710035,POINT (-87.626710035 41.835383524)
HJ706465,10/20/2003 03:55:00 PM,035XX S MICHIGAN AVE,BATTERY,SIMPLE,SIDEWALK,false,false,0211,002,3,35,08B,1177772,1881692,2003,02/28/2018 03:56:25 PM,41.830685937,-87.62324655,POINT (-87.62324655 41.830685937)
HJ705345,10/20/2003 06:47:00 AM,035XX S FEDERAL ST,ASSAULT,SIMPLE,STREET,false,false,0211,002,3,34,08A,1176229,1881694,2003,02/28/2018 03:56:25 PM,41.830726285,-87.628907777,POINT (-87.628907777 41.830726285)
HJ705173,10/20/2003 12:30:00 AM,034XX S LA SALLE ST,ROBBERY,AGGRAVATED,SIDEWALK,true,false,2113,002,11,35,03,1175968,1881932,2003,02/28/2018 03:56:25 PM,41.831385245,-87.62985824,POINT (-87.62985824 41.831385245)
HJ703299,10/18/2003 11:10:00 PM,001XX W 35TH ST,BATTERY,SIMPLE,CTA PLATFORM,false,false,0924,009,11,34,08B,1175649,1881770,2003,02/28/2018 03:56:25 PM,41.830947866,-87.631033528,POINT (-87.631033528 41.830947866)
HJ702610,10/18/2003 03:00:00 PM,031XX S MICHIGAN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,2112,002,3,35,08B,1177699,1884310,2003,02/28/2018 03:56:25 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
HJ700778,10/17/2003 06:40:00 PM,001XX E 35TH ST,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,2112,002,3,35,08A,1177924,1881826,2003,02/28/2018 03:56:25 PM,41.831050194,-87.622684793,POINT (-87.622684793 41.831050194)
HJ708285,10/17/2003 05:00:00 PM,033XX S FEDERAL ST,THEFT,FROM BUILDING,COLLEGE/UNIVERSITY GROUNDS,false,false,2113,002,3,35,06,1176173,1883043,2003,02/28/2018 03:56:25 PM,41.83442931,-87.629072664,POINT (-87.629072664 41.83442931)
HJ700830,10/17/2003 04:05:00 PM,001XX W 35TH ST,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0924,009,11,34,03,1175739,1881773,2003,02/28/2018 03:56:25 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
HJ700277,10/17/2003 09:00:00 AM,033XX S MICHIGAN AVE,THEFT,$500 AND UNDER,STREET,false,false,2113,002,3,35,06,1177742,1882976,2003,02/28/2018 03:56:25 PM,41.834210013,-87.623317682,POINT (-87.623317682 41.834210013)
HJ697737,10/16/2003 06:10:00 PM,034XX S STATE ST,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2113,002,3,35,18,1176835,1882301,2003,02/28/2018 03:56:25 PM,41.832378284,-87.626666033,POINT (-87.626666033 41.832378284)
HJ697212,10/16/2003 03:40:00 PM,0000X E 35TH ST,NARCOTICS,POSS: CRACK,CTA PLATFORM,true,false,2113,002,3,35,18,1177132,1881838,2003,02/28/2018 03:56:25 PM,41.831101065,-87.625590304,POINT (-87.625590304 41.831101065)
HJ697026,10/16/2003 02:00:00 PM,029XX S STATE ST,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,STREET,true,false,2113,001,3,35,11,1176763,1885284,2003,02/28/2018 03:56:25 PM,41.840565492,-87.626840187,POINT (-87.626840187 41.840565492)
HJ695960,10/16/2003 12:15:00 AM,029XX S DEARBORN ST,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,true,2113,001,3,35,08B,1176459,1885004,2003,02/28/2018 03:56:25 PM,41.839804007,-87.627964177,POINT (-87.627964177 41.839804007)
HJ694286,10/14/2003 06:30:00 PM,030XX S MICHIGAN AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2112,001,2,35,14,1177749,1884891,2003,02/28/2018 03:56:25 PM,41.839464759,-87.623233908,POINT (-87.623233908 41.839464759)
HJ696541,10/14/2003 05:30:00 PM,034XX S WABASH AVE,BATTERY,SIMPLE,"SCHOOL, PRIVATE, BUILDING",true,false,2113,002,3,35,08B,1177255,1882119,2003,02/28/2018 03:56:25 PM,41.83186937,-87.625130513,POINT (-87.625130513 41.83186937)
HJ740426,10/14/2003 08:00:00 AM,031XX S FEDERAL ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,false,false,2113,002,3,35,26,1176201,1884026,2003,02/28/2018 03:56:25 PM,41.83712611,-87.628940348,POINT (-87.628940348 41.83712611)
HJ702863,10/14/2003 12:00:00 AM,029XX S STATE ST,BURGLARY,FORCIBLE ENTRY,CHA APARTMENT,false,false,2113,001,3,35,05,1176763,1885284,2003,02/10/2018 03:50:01 PM,41.840565492,-87.626840187,POINT (-87.626840187 41.840565492)
HJ690585,10/13/2003 02:30:00 PM,029XX S STATE ST,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,2113,001,3,35,26,1176763,1885284,2003,02/28/2018 03:56:25 PM,41.840565492,-87.626840187,POINT (-87.626840187 41.840565492)
HJ690222,10/13/2003 08:30:00 AM,035XX S STATE ST,THEFT,$500 AND UNDER,STREET,false,false,0211,002,3,35,06,1176848,1881648,2003,02/28/2018 03:56:25 PM,41.830586106,-87.626638045,POINT (-87.626638045 41.830586106)
HJ688275,10/12/2003 08:00:00 AM,029XX S STATE ST,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,true,2113,001,3,35,08B,1176763,1885284,2003,02/10/2018 03:50:01 PM,41.840565492,-87.626840187,POINT (-87.626840187 41.840565492)
HJ687642,10/11/2003 11:45:00 PM,001XX W 35TH ST,BATTERY,SIMPLE,CHA APARTMENT,false,false,0924,009,11,34,08B,1175739,1881773,2003,02/28/2018 03:56:25 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
HJ685302,10/10/2003 09:15:00 PM,029XX S FEDERAL ST,NARCOTICS,POSS: CRACK,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,2113,001,3,35,18,1176166,1885210,2003,02/28/2018 03:56:25 PM,41.840375885,-87.629033152,POINT (-87.629033152 41.840375885)
HJ685065,10/10/2003 06:20:00 PM,030XX S STATE ST,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,true,false,2113,001,3,35,26,1176776,1884799,2003,02/28/2018 03:56:25 PM,41.839234322,-87.626807122,POINT (-87.626807122 41.839234322)
HJ682870,10/09/2003 07:20:00 PM,031XX S MICHIGAN AVE,CRIMINAL TRESPASS,TO LAND,GAS STATION,true,false,2112,002,3,35,26,1177699,1884310,2003,02/10/2018 03:50:01 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
HJ681300,10/09/2003 03:00:00 AM,034XX S STATE ST,BATTERY,SIMPLE,STREET,false,false,2113,002,3,35,08B,1176835,1882301,2003,02/28/2018 03:56:25 PM,41.832378284,-87.626666033,POINT (-87.626666033 41.832378284)
HJ683401,10/08/2003 11:00:00 PM,033XX S WABASH AVE,BURGLARY,UNLAWFUL ENTRY,COLLEGE/UNIVERSITY RESIDENCE HALL,false,false,2113,002,3,35,05,1177273,1882816,2003,02/28/2018 03:56:25 PM,41.833781585,-87.625043383,POINT (-87.625043383 41.833781585)
HJ680010,10/08/2003 12:30:00 PM,031XX S MICHIGAN AVE,THEFT,$500 AND UNDER,STREET,false,false,2113,002,3,35,06,1177703,1884170,2003,02/28/2018 03:56:25 PM,41.837487324,-87.623424573,POINT (-87.623424573 41.837487324)
HJ679810,10/08/2003 09:00:00 AM,032XX S WABASH AVE,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,2113,002,3,35,06,1177255,1883620,2003,02/28/2018 03:56:25 PM,41.835988231,-87.625085105,POINT (-87.625085105 41.835988231)
HJ682535,10/07/2003 10:00:00 PM,031XX S MICHIGAN AVE,THEFT,OVER $500,GAS STATION,false,false,2112,002,3,35,06,1177699,1884310,2003,02/28/2018 03:56:25 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
HJ678593,10/07/2003 08:15:00 PM,001XX W 35TH ST,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,false,false,0924,009,11,34,03,1175739,1881773,2003,02/28/2018 03:56:25 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
HJ677054,10/07/2003 10:00:00 AM,035XX S MICHIGAN AVE,THEFT,$500 AND UNDER,POLICE FACILITY/VEH PARKING LOT,false,false,0211,002,3,35,06,1177772,1881665,2003,02/10/2018 03:50:01 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
HJ675431,10/06/2003 12:40:00 PM,032XX S FEDERAL ST,CRIMINAL TRESPASS,TO LAND,"SCHOOL, PRIVATE, BUILDING",true,false,2113,002,3,35,26,1176209,1883394,2003,02/10/2018 03:50:01 PM,41.835391672,-87.628930011,POINT (-87.628930011 41.835391672)
HJ675209,10/06/2003 11:21:34 AM,035XX S STATE ST,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,VEHICLE NON-COMMERCIAL,true,false,0211,002,3,35,07,1176846,1881708,2003,02/28/2018 03:56:25 PM,41.830750796,-87.626643572,POINT (-87.626643572 41.830750796)
HJ683911,10/05/2003 03:30:00 PM,029XX S STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,CHA PARKING LOT/GROUNDS,false,false,2113,001,3,35,07,1176763,1885284,2003,02/10/2018 03:50:01 PM,41.840565492,-87.626840187,POINT (-87.626840187 41.840565492)
HJ672416,10/04/2003 09:50:00 PM,035XX S STATE ST,ROBBERY,ARMED: HANDGUN,STREET,false,false,0211,002,3,35,03,1176846,1881708,2003,02/28/2018 03:56:25 PM,41.830750796,-87.626643572,POINT (-87.626643572 41.830750796)
HJ671783,10/04/2003 03:15:00 PM,029XX S DEARBORN ST,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,CHA PARKING LOT/GROUNDS,true,false,2113,001,3,35,15,1176459,1885004,2003,02/28/2018 03:56:25 PM,41.839804007,-87.627964177,POINT (-87.627964177 41.839804007)
HJ670204,10/03/2003 08:15:00 PM,029XX S DEARBORN ST,NARCOTICS,POSS: HEROIN(WHITE),CHA PARKING LOT/GROUNDS,true,false,2113,001,3,35,18,1176459,1885004,2003,02/28/2018 03:56:25 PM,41.839804007,-87.627964177,POINT (-87.627964177 41.839804007)
HJ669974,10/03/2003 06:20:00 PM,030XX S STATE ST,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,true,false,2113,001,3,35,26,1176776,1884799,2003,02/28/2018 03:56:25 PM,41.839234322,-87.626807122,POINT (-87.626807122 41.839234322)
HJ669938,10/03/2003 05:55:00 PM,035XX S STATE ST,ROBBERY,ARMED: HANDGUN,STREET,false,false,0211,002,3,35,03,1176846,1881708,2003,02/28/2018 03:56:25 PM,41.830750796,-87.626643572,POINT (-87.626643572 41.830750796)
HJ669024,10/03/2003 11:31:00 AM,031XX S MICHIGAN AVE,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,GAS STATION,true,false,2113,002,3,35,18,1177699,1884310,2003,02/10/2018 03:50:01 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
HJ666481,10/02/2003 07:15:43 AM,001XX E 35TH ST,THEFT,$500 AND UNDER,STREET,false,false,0211,002,3,35,06,1177870,1881825,2003,02/28/2018 03:56:25 PM,41.831048676,-87.622882951,POINT (-87.622882951 41.831048676)
HJ665745,10/01/2003 06:00:00 PM,001XX W 35TH ST,THEFT,POCKET-PICKING,CURRENCY EXCHANGE,false,false,0924,002,11,34,06,1175911,1881777,2003,02/28/2018 03:56:25 PM,41.830961193,-87.630072032,POINT (-87.630072032 41.830961193)
HJ665172,10/01/2003 02:34:44 PM,001XX E 35TH ST,THEFT,OVER $500,STREET,false,false,2112,002,3,35,06,1177924,1881826,2003,02/28/2018 03:56:25 PM,41.831050194,-87.622684793,POINT (-87.622684793 41.831050194)
HJ663334,09/30/2003 12:50:00 PM,031XX S MICHIGAN AVE,THEFT,$500 AND UNDER,STREET,false,false,2113,002,3,35,06,1177699,1884310,2003,02/28/2018 03:56:25 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
HJ662528,09/30/2003 09:45:50 AM,029XX S STATE ST,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,false,true,2113,001,3,35,08B,1176763,1885284,2003,09/07/2021 03:41:02 PM,41.840565492,-87.626840187,POINT (-87.626840187 41.840565492)
HJ661678,09/29/2003 07:10:00 PM,035XX S STATE ST,BATTERY,SIMPLE,STREET,true,false,0211,002,3,35,08B,1176846,1881708,2003,02/28/2018 03:56:25 PM,41.830750796,-87.626643572,POINT (-87.626643572 41.830750796)
HJ666637,09/29/2003 03:00:00 PM,0000X W 35TH ST,THEFT,FROM BUILDING,OTHER,false,false,2113,002,3,35,06,1176725,1881799,2003,02/28/2018 03:56:25 PM,41.831003238,-87.627084778,POINT (-87.627084778 41.831003238)
HJ659703,09/28/2003 07:55:23 PM,035XX S MICHIGAN AVE,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,0211,002,3,35,18,1177772,1881671,2003,02/28/2018 03:56:25 PM,41.830628311,-87.623247187,POINT (-87.623247187 41.830628311)
HJ659220,09/28/2003 04:10:00 PM,031XX S STATE ST,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,2113,002,3,35,18,1176789,1884290,2003,02/28/2018 03:56:25 PM,41.837837294,-87.626774783,POINT (-87.626774783 41.837837294)
HJ661051,09/28/2003 01:00:00 PM,030XX S MICHIGAN AVE,THEFT,$500 AND UNDER,STREET,false,false,2112,001,2,35,06,1177749,1884891,2003,02/28/2018 03:56:25 PM,41.839464759,-87.623233908,POINT (-87.623233908 41.839464759)
HJ659003,09/28/2003 02:00:00 AM,001XX W 35TH ST,THEFT,POCKET-PICKING,CTA TRAIN,false,false,0924,009,11,34,06,1175739,1881773,2003,02/28/2018 03:56:25 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
HJ658146,09/28/2003 12:50:00 AM,001XX W 35TH ST,ROBBERY,STRONGARM - NO WEAPON,STREET,false,true,0924,009,11,34,03,1175739,1881773,2003,09/07/2021 03:41:02 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
HJ656188,09/26/2003 08:30:00 PM,029XX S STATE ST,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,false,false,2113,001,3,35,08B,1176763,1885284,2003,02/28/2018 03:56:25 PM,41.840565492,-87.626840187,POINT (-87.626840187 41.840565492)
HJ655884,09/26/2003 07:44:39 PM,035XX S STATE ST,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,0211,002,3,35,08B,1176889,1881674,2003,09/07/2021 03:41:02 PM,41.830656526,-87.626486831,POINT (-87.626486831 41.830656526)
HJ660706,09/26/2003 06:00:00 PM,0000X W 35TH ST,THEFT,FROM BUILDING,OTHER,false,false,2113,002,3,35,06,1176725,1881799,2003,02/10/2018 03:50:01 PM,41.831003238,-87.627084778,POINT (-87.627084778 41.831003238)
HJ655463,09/26/2003 05:00:10 PM,035XX S LA SALLE ST,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0211,002,3,34,03,1175979,1881730,2003,02/10/2018 03:50:01 PM,41.830830693,-87.62982395,POINT (-87.62982395 41.830830693)
HJ656292,09/26/2003 08:30:00 AM,001XX W 35TH ST,THEFT,$500 AND UNDER,CTA PLATFORM,false,false,0924,009,11,34,06,1175739,1881773,2003,02/28/2018 03:56:25 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
HJ653224,09/25/2003 03:52:00 PM,030XX S STATE ST,BATTERY,SIMPLE,CTA BUS,false,false,2113,001,3,35,08B,1176833,1884801,2003,02/10/2018 03:50:01 PM,41.839238523,-87.6265979,POINT (-87.6265979 41.839238523)
HJ667479,09/24/2003 02:20:00 PM,033XX S MICHIGAN AVE,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,NURSING HOME/RETIREMENT HOME,false,false,2112,002,3,35,11,1177742,1882956,2003,02/10/2018 03:50:01 PM,41.834155131,-87.623318288,POINT (-87.623318288 41.834155131)
HJ650333,09/24/2003 08:30:00 AM,035XX S MICHIGAN AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,POLICE FACILITY/VEH PARKING LOT,false,false,0211,002,3,35,26,1177772,1881665,2003,02/28/2018 03:56:25 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
HJ647920,09/23/2003 10:05:00 AM,029XX S DEARBORN ST,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,false,true,2113,001,3,35,08B,1176459,1885004,2003,02/28/2018 03:56:25 PM,41.839804007,-87.627964177,POINT (-87.627964177 41.839804007)
HJ648009,09/23/2003 01:30:00 AM,029XX S DEARBORN ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2113,001,3,35,08B,1176459,1885004,2003,02/10/2018 03:50:01 PM,41.839804007,-87.627964177,POINT (-87.627964177 41.839804007)
HJ647299,09/22/2003 10:45:00 PM,031XX S STATE ST,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,true,false,2113,002,3,35,26,1176789,1884290,2003,02/28/2018 03:56:25 PM,41.837837294,-87.626774783,POINT (-87.626774783 41.837837294)
HJ647168,09/22/2003 09:15:00 PM,032XX S MICHIGAN AVE,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,true,true,2113,002,3,35,26,1177723,1883635,2003,09/07/2021 03:41:02 PM,41.83601879,-87.623367411,POINT (-87.623367411 41.83601879)
HJ646428,09/22/2003 03:40:00 PM,029XX S FEDERAL ST,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,false,false,2113,001,3,35,08A,1176166,1885210,2003,02/28/2018 03:56:25 PM,41.840375885,-87.629033152,POINT (-87.629033152 41.840375885)
HJ645216,09/22/2003 02:15:00 AM,030XX S MICHIGAN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,2112,002,2,35,08B,1177743,1884654,2003,02/10/2018 03:50:01 PM,41.838814549,-87.623263115,POINT (-87.623263115 41.838814549)
HJ644286,09/21/2003 03:45:00 PM,030XX S MICHIGAN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2112,001,2,35,08B,1177746,1884691,2003,09/07/2021 03:41:02 PM,41.838916012,-87.623250984,POINT (-87.623250984 41.838916012)
HJ643718,09/21/2003 09:30:00 AM,030XX S STATE ST,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),true,false,2113,001,3,35,26,1176834,1884777,2003,02/28/2018 03:56:25 PM,41.839172643,-87.626594955,POINT (-87.626594955 41.839172643)
HJ640383,09/19/2003 03:45:00 PM,034XX S STATE ST,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,2113,002,3,35,03,1176835,1882132,2003,02/28/2018 03:56:25 PM,41.831914534,-87.626671134,POINT (-87.626671134 41.831914534)
HJ640006,09/19/2003 01:50:00 PM,032XX S WABASH AVE,CRIMINAL TRESPASS,TO LAND,COLLEGE/UNIVERSITY GROUNDS,true,false,2113,002,3,35,26,1177258,1883490,2003,02/28/2018 03:56:25 PM,41.835631433,-87.62507803,POINT (-87.62507803 41.835631433)
HJ654756,09/19/2003 10:38:00 AM,031XX S MICHIGAN AVE,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,false,false,2113,002,3,35,11,1177703,1884170,2003,02/28/2018 03:56:25 PM,41.837487324,-87.623424573,POINT (-87.623424573 41.837487324)
HJ637476,09/18/2003 10:45:00 AM,031XX S MICHIGAN AVE,THEFT,RETAIL THEFT,GAS STATION,false,false,2112,002,3,35,06,1177699,1884310,2003,02/28/2018 03:56:25 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
HJ635020,09/16/2003 03:00:00 PM,035XX S MICHIGAN AVE,THEFT,FROM BUILDING,POLICE FACILITY/VEH PARKING LOT,false,false,0211,002,3,35,06,1177772,1881665,2003,02/10/2018 03:50:01 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
HJ636525,09/16/2003 03:00:00 PM,035XX S WABASH AVE,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, GROUNDS",false,false,0211,002,3,35,06,1177303,1881681,2003,02/28/2018 03:56:25 PM,41.830666377,-87.624967649,POINT (-87.624967649 41.830666377)
HJ633701,09/16/2003 02:45:00 PM,034XX S STATE ST,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,2113,002,3,35,06,1176835,1882267,2003,02/28/2018 03:56:25 PM,41.832284985,-87.62666706,POINT (-87.62666706 41.832284985)
HJ633748,09/16/2003 01:15:00 PM,001XX W 35TH ST,THEFT,OVER $500,CTA TRAIN,false,false,0924,009,11,34,06,1175817,1881774,2003,02/10/2018 03:50:01 PM,41.830955072,-87.630417011,POINT (-87.630417011 41.830955072)
HJ633536,09/16/2003 10:00:00 AM,032XX S MICHIGAN AVE,OFFENSE INVOLVING CHILDREN,CHILD ABANDONMENT,COMMERCIAL / BUSINESS OFFICE,true,true,2112,002,3,35,26,1177727,1883504,2003,02/28/2018 03:56:25 PM,41.835659225,-87.623356707,POINT (-87.623356707 41.835659225)
HJ631145,09/15/2003 01:00:00 PM,032XX S LA SALLE ST,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,true,true,2113,002,11,34,08B,1175930,1883590,2003,02/28/2018 03:56:25 PM,41.835935785,-87.629947852,POINT (-87.629947852 41.835935785)
HJ630507,09/15/2003 05:40:00 AM,033XX S LA SALLE ST,ROBBERY,ARMED: HANDGUN,STREET,false,false,2113,002,11,35,03,1175947,1882959,2003,02/28/2018 03:56:25 PM,41.834203888,-87.629904434,POINT (-87.629904434 41.834203888)
HJ629755,09/14/2003 06:18:12 PM,031XX S STATE ST,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,2113,002,3,35,18,1176789,1884290,2003,02/28/2018 03:56:25 PM,41.837837294,-87.626774783,POINT (-87.626774783 41.837837294)
HJ629601,09/14/2003 05:14:37 PM,031XX S STATE ST,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,2113,002,3,35,18,1176789,1884290,2003,02/28/2018 03:56:25 PM,41.837837294,-87.626774783,POINT (-87.626774783 41.837837294)
HJ629431,09/14/2003 03:39:01 PM,030XX S STATE ST,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,2113,001,3,35,18,1176776,1884799,2003,02/28/2018 03:56:25 PM,41.839234322,-87.626807122,POINT (-87.626807122 41.839234322)
HJ630770,09/14/2003 06:00:00 AM,030XX S MICHIGAN AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2112,001,2,35,14,1177746,1884691,2003,02/10/2018 03:50:01 PM,41.838916012,-87.623250984,POINT (-87.623250984 41.838916012)
HJ627514,09/13/2003 04:05:00 PM,034XX S STATE ST,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,true,false,2113,002,3,35,26,1176835,1882105,2003,02/10/2018 03:50:01 PM,41.831840444,-87.626671949,POINT (-87.626671949 41.831840444)
HJ628466,09/13/2003 02:15:00 AM,031XX S MICHIGAN AVE,ASSAULT,SIMPLE,STREET,false,false,2113,002,3,35,08A,1177699,1884310,2003,02/10/2018 03:50:01 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
